slow_ema,fast_ema,perf
18,48,25.73769177288116
19,48,26.870179487830686
20,48,27.19929526186862
21,48,24.521605623266787
22,48,27.014664521063118
23,48,31.834569010763026
24,48,35.16547796094676
25,48,45.613028047506845
26,48,49.83098738029306
27,48,61.28953325182524
28,48,65.26696959314862
29,48,73.72333807238496
30,48,81.38865876977493
31,48,73.79720932673784
32,48,72.39665406743438
33,48,70.72163251004633
34,48,68.77461540943172
35,48,72.63988131723401
36,48,73.3426599128209
37,48,86.34240306970449
38,48,86.7806531298104
39,48,70.66669488772632
40,48,76.93948290909826
41,48,77.32079365588699
42,48,81.59968184020792
43,48,80.08592763827579
44,48,90.20075609426073
45,48,83.15942781767524
46,48,83.60925709396915
47,48,95.87198319042098
1,49,0.000629004700751154
2,49,0.028023605447283
3,49,0.1517877422417887
4,49,0.4873183356772184
5,49,0.7674493435130699
6,49,1.111784999437053
7,49,1.779038135796066
8,49,2.7265275538106692
9,49,3.3727418747567
10,49,5.150880639809711
11,49,7.4249143601802965
12,49,9.319517772744208
13,49,10.534114040281453
14,49,13.629623816269726
15,49,13.463372777352477
16,49,17.48068666782543
17,49,22.58166245393615
18,49,27.93538709194715
19,49,24.82579056803712
20,49,24.8185486873316
21,49,25.98501878394598
22,49,30.062651782228535
23,49,34.60205259753349
24,49,42.038163176512676
25,49,44.9784204062925
26,49,54.5267634036681
27,49,63.67179276570015
28,49,69.27912505000427
29,49,81.33434223384087
30,49,76.8550195951585
31,49,70.1064104467384
32,49,63.68785931893676
33,49,67.87960137887048
34,49,74.42797932556178
35,49,75.67194875921288
36,49,84.7570451560136
37,49,83.91656080371553
38,49,73.36068503131243
39,49,73.93780495813054
40,49,78.96701661241605
41,49,83.10012599456914
42,49,79.00849634529848
43,49,87.43123616947487
44,49,82.4121364670887
45,49,84.94955704635167
46,49,96.0064121073815
47,49,96.2634558470546
48,49,98.87132125147352
1,50,0.0008506905981218143
2,50,0.03402251348281543
3,50,0.1814997071741651
4,50,0.5002460024927541
5,50,0.8578941690399015
6,50,1.4049097130574242
7,50,2.2157363650458346
8,50,2.951172731653144
9,50,3.829147198778302
10,50,6.18062136938691
11,50,8.175089883204587
12,50,8.865811053370372
13,50,11.917219303716614
14,50,12.719963388918929
15,50,14.849436236630414
16,50,20.311204818082647
17,50,22.677089403833918
18,50,24.760989384170443
19,50,25.261784370482868
20,50,22.892741504345686
21,50,29.70410348655085
22,50,34.166108438364
23,50,38.13601092669387
24,50,44.51203819620491
25,50,53.10013559172011
26,50,63.22091055583753
27,50,64.87646609448957
28,50,75.44033291616843
29,50,77.84574319426255
30,50,64.26596155051502
31,50,62.59957725789317
32,50,71.92001534826919
33,50,70.28342816126323
34,50,76.10359537408388
35,50,84.96677974806937
36,50,87.04715946135883
37,50,73.23317115474002
38,50,73.9300516048809
39,50,80.71684585883023
40,50,81.67952537088428
41,50,82.96531813821252
42,50,85.70695037602724
43,50,82.61426101866695
44,50,82.13819324453021
45,50,97.39918355835741
46,50,95.8429858972682
47,50,99.97209031964243
48,50,90.05461313759236
49,50,96.93442073327175
1,51,0.0008665708199297579
2,51,0.04028158038375519
3,51,0.20131126680177097
4,51,0.43667816573497953
5,51,1.090375967575402
6,51,1.5614780352356081
7,51,2.4444114027961015
8,51,2.8990360025943267
9,51,4.23940850607932
10,51,6.662016103239427
11,51,7.875054124390139
12,51,10.18977488580112
13,51,11.812829792423512
14,51,12.223068020900305
15,51,17.320758938742166
16,51,21.284597848906305
17,51,24.057259836398423
18,51,23.146830679329256
19,51,23.553480080939522
20,51,25.399149776329917
21,51,29.395398593958973
22,51,32.79932368778339
23,51,41.1826119648558
24,51,48.443670138208276
25,51,55.92614718911216
26,51,65.76844247160832
27,51,69.39191422331596
28,51,79.09251704631959
29,51,67.92032509476556
30,51,63.029431848416735
31,51,71.40674537635495
32,51,69.0331994660917
33,51,77.3178698998425
34,51,78.97566640427974
35,51,93.96924161699049
36,51,72.11036043483884
37,51,73.51414225509907
38,51,81.42320571192015
39,51,79.25216620876733
40,51,80.68559407652064
41,51,86.9433319318163
42,51,82.87689348602058
43,51,81.71971572863544
44,51,95.97623845460784
45,51,96.98133567686082
46,51,101.22129547731869
47,51,94.06169752743156
48,51,97.8079344964778
49,51,98.66160346525677
50,51,105.04948491175979
1,52,0.0008671753785254008
2,52,0.039300411019638555
3,52,0.20623456621164088
4,52,0.4684669338279679
5,52,1.121454312922053
6,52,1.6289014566658688
7,52,2.288141070423752
8,52,3.1991861177583787
9,52,5.03186242350386
10,52,6.069128729767448
11,52,7.696777905705252
12,52,10.050366821180022
13,52,12.799759106273994
14,52,15.71191884596225
15,52,17.509854897341334
16,52,22.86112339198973
17,52,23.488772805598693
18,52,22.069101369774952
19,52,23.021367737075366
20,52,28.431818589091982
21,52,31.05299447596853
22,52,39.10411851290098
23,52,43.23009670049762
24,52,47.783388931964126
25,52,61.98972159211638
26,52,66.8355717688663
27,52,76.3054686998995
28,52,69.1768909454763
29,52,63.48466564407709
30,52,66.832126990202
31,52,66.216700134745
32,52,75.11038126422478
33,52,77.42421926260752
34,52,92.36969316391695
35,52,76.83415763460822
36,52,74.57518622700634
37,52,78.53015989300528
38,52,78.50684937268497
39,52,77.9595336838958
40,52,85.40959452405417
41,52,81.650859569799
42,52,83.03517338578145
43,52,98.46060430698297
44,52,95.64345028464764
45,52,100.30566364694607
46,52,94.44762541867286
47,52,95.37999905491759
48,52,97.35312742641383
49,52,104.49533852862642
50,52,103.24229810100306
51,52,99.69931560594566
1,53,0.0010013871369648414
2,53,0.04547094896859075
3,53,0.23742705226044797
4,53,0.5767332524098949
5,53,1.236289736632213
6,53,1.747546211267961
7,53,2.6652560684060314
8,53,3.583476238572185
9,53,5.85894101886339
10,53,6.518193456286842
11,53,8.551096035555323
12,53,10.987329079269571
13,53,12.142280477431768
14,53,16.373258959782927
15,53,19.447010165180888
16,53,20.829735642085723
17,53,19.889594449252584
18,53,22.605837324861692
19,53,24.106870968097592
20,53,29.766373075556544
21,53,34.29210449436489
22,53,40.6061881114343
23,53,49.39995387844663
24,53,57.96475754469843
25,53,65.35527068289889
26,53,68.03701505100268
27,53,73.76260241624175
28,53,66.94913964332368
29,53,68.08232922607334
30,53,68.91578958651317
31,53,66.9584696068449
32,53,74.78565065266339
33,53,87.43162349845707
34,53,78.92441341973166
35,53,83.87595088666662
36,53,78.31322655788765
37,53,77.2251424830686
38,53,78.24129407601819
39,53,78.51037138025625
40,53,79.9426897550422
41,53,78.9567793285042
42,53,92.04987120820346
43,53,95.36745489167888
44,53,98.65426964678615
45,53,95.23608003387977
46,53,94.1395261264486
47,53,101.06223642240116
48,53,103.2971613568994
49,53,103.92378945044304
50,53,100.55548869408221
51,53,95.79447012090905
52,53,99.25888892979505
1,54,0.0012148796900889117
2,54,0.05067667161456346
3,54,0.24327399861078164
4,54,0.6617621532898245
5,54,1.2063405893538117
6,54,2.059197634336144
7,54,2.9657793864593818
8,54,4.1218758384045575
9,54,4.953234797119158
10,54,6.610425545737947
11,54,8.789832051777243
12,54,10.490916234478313
13,54,12.866153829000254
14,54,15.269174197966313
15,54,19.89680251808137
16,54,20.326941101357214
17,54,22.095861311356572
18,54,25.10573388326476
19,54,26.739512416415963
20,54,29.78928547373773
21,54,35.870020780457594
22,54,46.24868147275234
23,54,52.85048957669656
24,54,57.10567827953713
25,54,65.40166939240092
26,54,65.28495429990376
27,54,64.81346352130889
28,54,64.6266444990162
29,54,67.75124221307416
30,54,66.71979294344406
31,54,76.55870427963478
32,54,89.68520498255242
33,54,78.6042972885731
34,54,84.85576701000801
35,54,78.97343589092995
36,54,78.11624965909391
37,54,76.31570879528223
38,54,78.60541005773926
39,54,77.73138995824894
40,54,77.60152778738161
41,54,88.3907499719181
42,54,95.4597505099152
43,54,95.23577028587165
44,54,94.57117047459319
45,54,92.50799691894098
46,54,101.08396569655609
47,54,106.15927806651794
48,54,105.59196972362717
49,54,98.5154807101295
50,54,97.13422104412676
51,54,96.07040726953072
52,54,96.21753034064318
53,54,91.81887490418326
1,55,0.0011948532653162495
2,55,0.060267458469752434
3,55,0.27578956067682214
4,55,0.6976736344575704
5,55,1.3826605056339492
6,55,2.375436570079357
7,55,2.984920869698618
8,55,4.432391920893294
9,55,5.009827520253336
10,55,6.971565545891713
11,55,9.451273902997732
12,55,9.942470796644654
13,55,13.811729363782895
14,55,16.502580395175173
15,55,19.196717036548016
16,55,20.030931428863454
17,55,24.788466568098098
18,55,25.23277545428071
19,55,28.73128730170648
20,55,31.595621113256094
21,55,40.814355449472984
22,55,54.32719232803638
23,55,56.81883905365021
24,55,59.310571038213645
25,55,64.93168234943892
26,55,63.688265797935664
27,55,62.93869009276194
28,55,65.15639247135317
29,55,69.75495319774731
30,55,74.41165008312558
31,55,82.24574194820299
32,55,86.5070534548487
33,55,88.1780644811155
34,55,79.16746847506953
35,55,79.18232338298074
36,55,77.24999056401522
37,55,74.58528357580431
38,55,78.72068233827619
39,55,83.37502904720446
40,55,86.74826346016275
41,55,93.2326590494999
42,55,94.62196141304169
43,55,90.03560844358081
44,55,93.70042239972733
45,55,103.27592706767892
46,55,102.1035900380318
47,55,105.23542255037881
48,55,96.35139068386941
49,55,95.66028705364035
50,55,95.17010245087067
51,55,94.61029956726954
52,55,92.00928882123736
53,55,87.73528320215912
54,55,81.82563825108271
1,56,0.0012807177926339418
2,56,0.07173024428238735
3,56,0.357748779811142
4,56,0.7439901292626527
5,56,1.6493225281247668
6,56,2.5102170781736706
7,56,3.248176365030214
8,56,4.677006457684903
9,56,5.341451756510075
10,56,7.994328233499005
11,56,9.14490064192684
12,56,9.578596611756526
13,56,14.614984404377394
14,56,19.35710142818084
15,56,19.728912394155543
16,56,20.164878857476722
17,56,26.645674824434785
18,56,24.74311339080845
19,56,29.787574523956206
20,56,36.356657027788984
21,56,44.73529952335117
22,56,50.635498958859785
23,56,57.81901643892442
24,56,60.66021907294479
25,56,62.46499287449571
26,56,64.22204115057532
27,56,67.19067385015852
28,56,65.64004843522333
29,56,70.44584551594218
30,56,78.3703762447855
31,56,84.74664200144291
32,56,89.2442940739501
33,56,84.734614619828
34,56,75.7788759856095
35,56,80.66299696058198
36,56,78.30820001469898
37,56,78.18708690320115
38,56,81.84105226381422
39,56,82.71160015193101
40,56,100.83119939792066
41,56,97.38033287657468
42,56,89.29456521273744
43,56,92.7791903654614
44,56,100.06972239800761
45,56,100.9245433645962
46,56,111.2748448951579
47,56,96.70240291798865
48,56,97.59875298664262
49,56,90.50860220575935
50,56,93.71108291515222
51,56,91.32623117010114
52,56,88.13977005115181
53,56,83.40155051088823
54,56,83.90001170405948
55,56,75.16442222089344
1,57,0.0016352606097098474
2,57,0.07692657569732139
3,57,0.3477870381904568
4,57,0.8897033764224211
5,57,1.6293584641517838
6,57,2.657304380079439
7,57,3.3529390835120374
8,57,5.014468415154252
9,57,5.416043076359543
10,57,8.395305954372194
11,57,8.949362324266458
12,57,10.576823301909688
13,57,14.770512329777041
14,57,18.140279728354123
15,57,17.081342868739146
16,57,21.880989875399393
17,57,27.369823000284182
18,57,26.27066449715725
19,57,30.450363808664942
20,57,40.11191849563375
21,57,48.80312003795179
22,57,53.19829424704332
23,57,55.78585936552754
24,57,62.977083824443405
25,57,60.19296717215796
26,57,60.511082738183724
27,57,62.40489529603045
28,57,71.72225166541733
29,57,71.57814043405288
30,57,87.92879399409705
31,57,91.2134496432342
32,57,91.80372085054773
33,57,76.24133542742146
34,57,78.67745773097376
35,57,77.99182461856759
36,57,76.14732552407764
37,57,76.69834016335697
38,57,77.87145529700123
39,57,98.49945349462885
40,57,95.40808277245101
41,57,90.37165144197955
42,57,92.57192219408029
43,57,97.42661424612139
44,57,100.74661901433197
45,57,107.90539696953621
46,57,95.38901726088045
47,57,97.72975131575102
48,57,90.2432703138247
49,57,92.90982018153427
50,57,93.83967924798702
51,57,89.76855112719166
52,57,82.08178872954603
53,57,83.06005449590319
54,57,77.82552712296734
55,57,83.99165427623116
56,57,77.53617727139012
1,58,0.0018220554394655344
2,58,0.0924330504651485
3,58,0.3884203797062999
4,58,0.9041803240628076
5,58,1.7740150870866869
6,58,2.6496935793722045
7,58,3.807348638656825
8,58,5.48001828212535
9,58,6.505770391485995
10,58,7.98850193850819
11,58,8.310716223753428
12,58,12.60111347434468
13,58,15.905986959203599
14,58,18.621449787954568
15,58,18.420290751751867
16,58,24.353861214241345
17,58,26.65951026669428
18,58,29.093515845069906
19,58,34.67540162834985
20,58,42.149718048137906
21,58,47.083281571636945
22,58,49.89260506977682
23,58,58.93973952980887
24,58,52.72324998104599
25,58,64.64427786584152
26,58,60.148100559745494
27,58,69.12849092426995
28,58,71.88479046196215
29,58,83.61255839328646
30,58,90.94181047287815
31,58,93.29663226026247
32,58,81.9679254280739
33,58,77.42054919980404
34,58,79.65848146159176
35,58,78.48912409624884
36,58,77.69014018983793
37,58,79.37956918919643
38,58,94.39398919244567
39,58,97.9983043015915
40,58,94.51508548429685
41,58,92.05414193956246
42,58,95.62171661890547
43,58,105.32739083299589
44,58,109.95842730868864
45,58,103.34599316895122
46,58,97.11458266119007
47,58,90.83848899592338
48,58,92.51684018354473
49,58,96.87122704198757
50,58,93.00386335069435
51,58,83.73614433373953
52,58,83.07559002075084
53,58,78.91596160669103
54,58,83.4638632709333
55,58,77.65387382045158
56,58,75.30560223715013
57,58,78.67546314029934
1,59,0.0018173541788748444
2,59,0.09290338451518733
3,59,0.4162615585175564
4,59,0.9080182829877489
5,59,1.9751428452462765
6,59,2.8343461682868845
7,59,4.315924240575088
8,59,5.641966506574923
9,59,6.4862448570401625
10,59,8.11317109123511
11,59,8.857806662838744
12,59,12.537494773613787
13,59,15.596514270424862
14,59,17.2735602968987
15,59,18.811302423905037
16,59,25.504827088553746
17,59,28.051549544872593
18,59,32.10924688475453
19,59,37.022871915048746
20,59,40.20750688186952
21,59,46.14125302081463
22,59,52.49921514132786
23,59,54.95152391939656
24,59,57.56201962743259
25,59,58.48181427093062
26,59,59.377713506835434
27,59,64.28037592899089
28,59,80.70648621829676
29,59,92.62001823054662
30,59,87.54145762769595
31,59,85.94460659251548
32,59,78.04305174232226
33,59,76.63367118677844
34,59,82.72323270546693
35,59,79.53756014822821
36,59,80.56873054235209
37,59,88.0596792887376
38,59,99.07522981838368
39,59,101.361443908198
40,59,96.99285772647765
41,59,86.38801759299689
42,59,103.85394813401922
43,59,105.05916129316614
44,59,105.48226477728538
45,59,98.64356449622048
46,59,93.06004602559639
47,59,93.38517896376912
48,59,102.5472196278336
49,59,93.089213784577
50,59,84.31449535094224
51,59,82.90252733913971
52,59,79.08069521125762
53,59,83.75057356388051
54,59,78.89704236630389
55,59,74.11596506241213
56,59,78.5234393934595
57,59,72.55006420778145
58,59,78.40997433746668
1,60,0.0019268367023353224
2,60,0.09785784803427325
3,60,0.4066309871259941
4,60,0.9825146625075825
5,60,2.0034287848905
6,60,2.999852362469797
7,60,4.253513856918684
8,60,4.903237224706872
9,60,6.81358330991227
10,60,7.953662087943062
11,60,9.877075372957062
12,60,12.963864369932349
13,60,15.168889661065771
14,60,17.696868918983597
15,60,19.965833940448974
16,60,24.69182682620881
17,60,27.865612702036128
18,60,31.93455746630588
19,60,36.139018861037044
20,60,42.66316555895292
21,60,47.316925255938706
22,60,54.580494776304064
23,60,58.29185831707733
24,60,58.505097246645605
25,60,61.80645534657332
26,60,64.79170440636692
27,60,69.20821340883043
28,60,87.23358126780369
29,60,90.08804511427952
30,60,88.20557780902978
31,60,76.32238675499842
32,60,75.30491136742177
33,60,81.46100294923832
34,60,76.641228012455
35,60,79.1727637463357
36,60,82.64518913382854
37,60,95.8318598939702
38,60,99.08328672039053
39,60,95.56338008342068
40,60,94.2809481255615
41,60,100.23206870951009
42,60,104.2550133450971
43,60,106.08172261398119
44,60,103.17360646706472
45,60,95.30779491515739
46,60,94.29848452963158
47,60,103.4350896588808
48,60,94.90220046667463
49,60,83.32337316075773
